Age,Temperature_C,Heart_Rate_BPM,Respiratory_Rate_BPM,Weight_Change_Percent,Food_Intake_Percent,Stool_Consistency,Activity_Level,Edema,Trunk_Moisture,Mucous_Membrane,Gait_Score,Health_Status,Diagnosis
2,37.0,43,18,-2.8,43,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
17,36.6,34,8,-0.0,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.4,34,8,-0.1,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.1,35,12,-0.9,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,36.1,41,10,-1.8,15,Constipated,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
10,36.1,32,10,0.7,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.1,26,11,0.7,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,36.4,30,6,-0.6,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,39.3,59,19,-2.3,32,Normal,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
20,36.5,32,6,-0.8,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
55,35.7,25,8,-1.7,77,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
56,36.3,28,9,-1.6,87,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
36,36.1,33,10,-0.3,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,38.8,40,23,-2.3,52,Normal,Low (Lethargic),Mild,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
5,37.8,52,16,-4.4,52,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
40,35.9,49,15,-1.7,27,Loose,High,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
58,36.5,36,14,-1.1,70,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
38,36.2,45,20,-1.4,45,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
45,38.6,40,16,-1.5,49,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
60,37.7,57,16,-2.4,50,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
14,36.7,28,9,-0.9,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,36.7,28,8,-1.0,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.8,29,8,0.9,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,38.3,44,25,-3.1,48,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
40,38.2,50,19,-3.2,51,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
22,36.4,29,11,0.8,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,36.4,29,6,-1.1,85,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
41,36.3,32,6,0.9,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
58,38.6,47,28,-2.7,54,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
59,36.3,32,8,0.8,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,35.7,38,17,-1.9,50,Constipated,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
31,36.4,33,11,0.4,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.9,49,13,-4.3,52,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
25,37.0,38,19,-1.6,10,Loose,Moderate,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
41,35.8,29,11,-0.1,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.7,35,18,-2.2,47,Loose,High,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
2,35.9,33,12,0.4,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
29,40.5,52,27,-2.4,46,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
10,36.7,25,8,0.1,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
7,36.8,30,6,-0.2,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
22,36.4,32,6,0.9,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.0,34,6,0.8,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,39.5,55,24,-1.2,47,Loose,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
54,36.7,30,5,-0.3,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,37.9,47,24,-4.7,69,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
5,40.2,52,23,-1.1,31,Normal,Low (Lethargic),None,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
9,37.4,35,16,-1.4,38,Constipated,Moderate,None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
2,36.2,28,9,-0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,37.5,47,23,-4.2,47,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
30,38.3,51,18,-4.0,41,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
58,37.0,31,10,0.4,80,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
14,36.6,34,9,-0.6,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,39.8,40,23,-2.5,37,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
52,36.4,28,12,-0.5,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
50,36.4,26,12,0.7,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.6,25,10,0.8,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.6,54,16,-3.3,40,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
26,39.0,51,15,-2.2,42,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
37,36.0,32,9,-0.4,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.4,30,10,-0.9,73,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
37,39.1,43,30,-2.0,60,Loose,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
8,36.1,28,10,0.1,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.5,37,15,-2.5,16,Loose,Low (Lethargic),Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
52,36.0,32,10,0.6,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.7,40,12,-3.7,45,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
59,36.8,27,6,-0.4,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
23,36.6,32,10,0.3,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,37.7,57,24,-2.4,44,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
13,36.5,28,8,0.5,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
5,36.0,33,6,0.8,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
36,35.8,32,7,-0.9,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.4,30,11,0.6,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
37,40.0,43,24,-3.0,47,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
55,36.2,40,7,0.1,70,Normal,Low (Lethargic),Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
56,37.9,48,14,-4.4,66,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
55,35.6,48,16,-0.5,17,Constipated,High,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
7,36.6,49,19,-1.5,14,Constipated,High,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
26,38.1,40,18,-2.5,34,Normal,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
45,35.8,34,7,-0.3,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
31,36.6,26,9,-0.3,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,36.6,30,6,1.0,94,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.7,29,12,-1.4,82,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
52,36.4,27,13,-0.4,80,Normal,Moderate,Mild,Moist,Pink,Stiff,Arthritis,Joint Inflammation
21,36.4,29,7,-0.3,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,36.7,29,5,-0.1,95,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.3,32,7,0.1,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.7,33,6,0.9,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.7,57,18,-2.7,56,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
51,35.8,38,18,-1.1,10,Constipated,Low (Lethargic),Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
51,36.5,25,5,-0.3,98,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,38.5,40,14,-4.0,68,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
51,36.8,32,6,0.6,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
33,36.7,29,9,-1.0,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
39,36.4,25,7,0.2,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
2,37.1,32,13,-1.8,36,Constipated,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
32,36.1,26,6,0.8,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,37.7,58,17,-4.6,65,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
38,35.9,33,12,0.2,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.0,28,5,-0.2,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,35.9,36,6,-1.3,80,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
46,36.8,32,8,-0.5,88,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.5,48,9,-0.4,44,Loose,Low (Lethargic),Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
22,37.3,55,23,-2.4,47,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
41,35.9,35,11,0.7,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.0,27,6,-1.4,88,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
47,38.9,59,27,-2.2,36,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
16,36.4,28,7,-0.1,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,38.2,48,23,-3.1,58,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
48,36.3,27,12,0.8,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.4,26,11,0.8,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,35.5,39,7,-1.4,83,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
2,35.9,43,10,-1.6,20,Constipated,Moderate,Mild,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
40,39.4,36,19,-2.9,56,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
27,36.9,38,15,-2.2,31,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
60,36.3,32,10,-0.1,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
4,36.4,28,9,-0.5,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
42,36.4,46,17,-2.2,38,Loose,Moderate,None,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
44,37.6,40,25,-3.7,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
42,36.3,30,5,0.5,87,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
17,38.0,49,21,-2.1,57,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
25,36.7,29,11,-0.7,99,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
8,36.7,53,17,-3.9,53,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
1,36.7,25,10,0.9,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
47,36.2,33,6,-0.1,98,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,37.2,57,17,-4.4,58,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
9,36.7,28,10,0.8,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,35.8,31,7,-2.0,80,Normal,Low (Lethargic),Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
52,36.0,26,7,-0.2,89,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
57,36.8,27,8,-0.7,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.3,40,11,-0.6,86,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
12,38.1,43,23,-3.4,47,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
42,38.3,55,30,-2.0,31,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
48,36.0,31,8,0.2,91,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
11,36.5,32,12,0.0,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,35.8,35,6,-0.3,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
32,36.0,32,5,0.1,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,35.9,26,7,-0.1,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,36.3,27,11,-0.8,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,37.0,40,17,-0.7,29,Loose,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
13,40.2,56,16,-2.0,43,Loose,Low (Lethargic),Mild,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
21,36.4,34,6,0.5,86,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
48,36.1,30,5,-0.3,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,36.6,26,9,-0.9,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
53,36.6,46,24,-4.4,69,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
3,40.4,60,15,-1.6,57,Loose,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
33,39.3,54,16,-3.0,37,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
6,36.9,54,23,-4.3,65,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
57,36.1,29,8,-1.6,92,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
13,37.2,47,21,-4.2,58,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
46,35.7,43,12,-1.0,14,Loose,High,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
54,37.0,44,17,-0.1,20,Loose,Low (Lethargic),Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
42,36.2,25,11,-0.6,100,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
20,35.7,41,20,-1.5,42,Loose,Moderate,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
17,35.9,31,8,-0.5,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
25,40.2,54,18,-2.6,50,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
17,36.6,34,8,0.6,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,39.5,60,19,-2.6,53,Normal,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
34,38.0,54,12,-3.5,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
3,37.1,50,13,-2.6,53,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
28,39.0,59,28,-2.0,42,Loose,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
35,37.8,53,20,-4.9,59,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
57,36.1,28,5,0.4,94,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
52,36.0,37,9,0.1,90,Normal,Moderate,Mild,Moist,Pink,Lameness,Arthritis,Joint Inflammation
51,38.4,58,19,-2.3,34,Loose,Low (Lethargic),None,Moist,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
54,36.4,36,6,-1.6,89,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
43,38.1,41,30,-2.9,35,Normal,Low (Lethargic),None,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
48,38.7,35,19,-2.4,32,Normal,Low (Lethargic),Mild,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
9,39.0,40,26,-1.1,33,Normal,Low (Lethargic),None,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
29,37.5,51,14,-4.9,41,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
10,37.6,44,24,-3.5,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
29,39.5,36,27,-2.6,54,Loose,Low (Lethargic),Mild,Dry,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
44,35.9,31,10,0.1,85,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,36.6,32,10,-0.4,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
19,36.7,53,13,-2.4,45,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
17,38.6,36,24,-2.1,53,Normal,Low (Lethargic),None,Moist,Pink,Stiff,Infection,Bacterial/Viral Infection
19,37.7,51,19,-4.1,51,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
5,36.5,59,15,-4.6,55,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
25,36.8,50,12,-2.3,40,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
59,36.1,35,14,-0.6,48,Loose,Low (Lethargic),None,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
38,40.2,44,27,-1.9,58,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
46,36.0,34,9,0.9,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,36.0,29,11,0.3,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
44,37.0,35,11,-1.8,86,Normal,Low (Lethargic),Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
39,36.0,25,12,0.2,92,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
11,35.8,30,9,0.4,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
34,36.5,32,8,-0.8,99,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
49,36.1,36,20,-0.4,22,Constipated,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
16,36.3,28,10,0.4,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,36.4,44,11,-1.3,25,Loose,Moderate,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
18,36.3,27,11,-0.6,90,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
18,36.3,25,7,0.3,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,37.6,40,16,-2.2,70,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
54,36.5,25,12,-1.0,96,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,36.6,26,6,0.0,93,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
59,35.6,37,7,-0.4,86,Normal,Moderate,Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
18,36.8,42,24,-3.6,64,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
3,39.4,46,24,-2.4,39,Normal,Low (Lethargic),Mild,Moist,Pale,Normal,Infection,Bacterial/Viral Infection
60,36.1,26,11,-0.1,94,Normal,Low (Lethargic),Severe,Moist,Pink,Lameness,Arthritis,Joint Inflammation
14,39.4,58,17,-1.0,43,Normal,Low (Lethargic),None,Dry,Pink,Stiff,Infection,Bacterial/Viral Infection
17,36.3,30,7,-0.3,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.0,47,10,-1.8,10,Constipated,Moderate,Mild,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
14,36.4,45,18,-1.0,49,Constipated,Moderate,None,Dry,Pale,Normal,Indigestion,Colic / Digestion Issue
34,36.6,28,5,-0.5,100,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,39.2,47,26,-2.7,56,Loose,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
59,36.6,38,14,-0.3,83,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
39,37.2,59,22,-3.5,49,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
22,39.9,59,29,-1.4,42,Normal,Low (Lethargic),None,Moist,Pink,Normal,Infection,Bacterial/Viral Infection
27,36.2,28,9,-0.6,95,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
5,36.6,30,9,-0.5,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
60,36.6,32,6,-0.7,88,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
12,37.5,34,20,-2.6,42,Loose,Moderate,None,Moist,Pink,Normal,Indigestion,Colic / Digestion Issue
49,35.7,46,10,-2.5,40,Constipated,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
15,37.8,57,12,-3.9,58,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
52,36.2,32,6,0.4,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
46,36.0,32,11,-0.4,85,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
45,36.0,32,11,-0.9,92,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
30,36.1,31,11,0.1,89,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
38,36.3,33,12,0.2,87,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
15,36.5,25,6,-0.8,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
26,36.9,39,14,-2.9,25,Constipated,Moderate,Mild,Moist,Pale,Normal,Indigestion,Colic / Digestion Issue
21,40.2,45,23,-2.2,42,Normal,Low (Lethargic),Mild,Dry,Pale,Normal,Infection,Bacterial/Viral Infection
55,39.0,43,16,-2.9,37,Loose,Low (Lethargic),Mild,Dry,Pink,Normal,Infection,Bacterial/Viral Infection
7,39.8,38,28,-2.5,44,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
9,36.0,33,5,0.8,86,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
51,36.8,30,6,0.0,79,Normal,Moderate,Severe,Moist,Pink,Stiff,Arthritis,Joint Inflammation
2,36.4,44,20,-2.0,30,Loose,Moderate,Mild,Dry,Pink,Normal,Indigestion,Colic / Digestion Issue
2,36.6,29,10,-0.3,91,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
41,36.8,29,8,-0.6,93,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
35,38.8,56,21,-1.2,49,Loose,Low (Lethargic),Mild,Moist,Dry/Tacky,Normal,Infection,Bacterial/Viral Infection
15,36.4,29,9,-0.6,97,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
27,35.8,32,11,-0.4,97,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
13,38.3,55,14,-3.6,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
37,40.5,50,25,-2.9,45,Normal,Low (Lethargic),None,Dry,Pale,Stiff,Infection,Bacterial/Viral Infection
20,37.7,53,16,-4.8,59,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
41,38.9,50,15,-1.4,58,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Infection,Bacterial/Viral Infection
20,36.1,26,5,-0.7,90,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
21,37.2,41,16,-2.9,49,Constipated,Low (Lethargic),None,Dry,Dry/Tacky,Stiff,Dehydration,Severe Dehydration
52,36.3,28,10,0.4,91,Normal,High,None,Moist,Pink,Normal,Healthy,No_Diagnosis
3,37.9,50,18,-2.9,46,Normal,Low (Lethargic),None,Dry,Dry/Tacky,Normal,Dehydration,Severe Dehydration
2,36.1,26,7,-0.2,96,Normal,Moderate,None,Moist,Pink,Normal,Healthy,No_Diagnosis
